Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level
ELEC,7121 107 avenue SE,7121 107 Avenue,,Calgary,AB,T2C 2B8,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,50.958614,-113.929905,2023-03-06,168536,2023-03-06 23:47:44 UTC,,,,2020-11-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Hampton Inn & Suites by Hilton Medicine Hat - Tesla Destination,2510 Box Springs Blvd NW,,Medicine Hat,AB,T1C 0C8,,844-801-8844  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,50.066852,-110.743945,2022-10-06,168818,2023-01-18 15:15:20 UTC,P,,,2019-10-09,,,,,J1772 TESLA,CA,,,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,,,,,,
ELEC,Innovation-Transit Hub Parking Lot,360 Railway Street West,,Cochrane,AB,T4C 2E2,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,51.188874,-114.471247,2023-03-06,169982,2023-03-06 23:47:44 UTC,,,,2020-12-08,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,EQUS - Medicine Hat - Public,12003 Rge RD 60A,,Cypress County,AB,T1A 4X5,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,49.962711,-110.685347,2023-03-06,170371,2023-03-06 23:47:44 UTC,,,,2020-12-18,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,DWI STATION 2,5112 Elbow Dr SW,,Calgary,AB,T2V 1H1,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.008026,-114.08109,2023-03-06,171200,2023-03-06 23:19:47 UTC,,,,2021-01-08,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,NORTH SIDE MITS NSM DUAAL EVSE,9670 125a Ave NW,,Edmonton,AB,T5G 3E5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.582452,-113.491424,2023-03-06,173175,2023-03-06 23:12:45 UTC,,,,2021-01-27,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,RCH SHOP PLUG,13815 Manning Dr NW,,Edmonton,AB,T5Y 3B2,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.599286,-113.416938,2023-03-06,173709,2023-03-06 23:16:09 UTC,,,,2021-01-27,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WESTMAN VILLAGE MAHOGANY PATH 2,Mahogany Path SE,,Calgary,AB,T3M 0T2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,50.89662,-113.93324,2023-03-06,174627,2023-03-06 23:20:03 UTC,,,,2021-01-27,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WESTMAN VILLAGE PARKADE 1,121 Mahogany Centre SE,,Calgary,AB,T3M 2V6,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,50.896636,-113.935093,2023-03-06,175379,2023-03-06 23:19:24 UTC,,,,2021-01-27,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,NORDENVW SHOP1,14703 137 Ave NW,,Edmonton,AB,T5L 2L5,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.598591,-113.576148,2023-03-06,180371,2023-03-06 23:12:33 UTC,,,,2021-01-27,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,EV DUAL CHARING STATION 8,707 5 St SW,,Calgary,AB,T2P 0Y3,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.046455,-114.074265,2023-03-06,180457,2023-03-06 23:09:27 UTC,,,,2021-01-27,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,EV DUAL CHARING STATION 7,707 5 St SW,,Calgary,AB,T2P 0Y3,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.046418,-114.074211,2023-03-06,180458,2023-03-06 23:09:26 UTC,,,,2021-01-27,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,EV DUAL CHARING STATION 4,707 5 St SW,,Calgary,AB,T2P 0Y3,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.046374,-114.074254,2023-03-06,180459,2023-03-06 23:09:26 UTC,,,,2021-01-27,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,EV DUAL CHARING STATION 5,707 5 St SW,,Calgary,AB,T2P 0Y3,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.046408,-114.074222,2023-03-06,180460,2023-03-06 23:06:57 UTC,,,,2021-01-27,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,EV DUAL CHARING STATION 6,707 5 St SW,,Calgary,AB,T2P 0Y3,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.046408,-114.074168,2023-03-06,180461,2023-03-06 23:06:55 UTC,,,,2021-01-27,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,EV DUAL CHARING STATION 2,707 5 St SW,,Calgary,AB,T2P 0Y3,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.046458,-114.074212,2023-03-06,180462,2023-03-06 23:05:55 UTC,,,,2021-01-27,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROOKFIELD PL STATION 2,225 6th Ave SW,,Calgary,AB,T2P 1N2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.047198,-114.065579,2023-03-06,180506,2023-03-06 23:06:57 UTC,,,,2021-01-27,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,DWI STATION 1,5112 Elbow Dr SW,,Calgary,AB,T2V 1H1,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.00805,-114.081114,2023-03-06,182192,2023-03-06 23:19:45 UTC,,,,2021-01-27,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMPOST FACILIT COMPOSTING FACI,11920 68 St SE,,Calgary,AB,T2Z 0E5,,888-758-4389,E,,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,50.943785,-113.933602,2023-03-06,182604,2023-03-06 23:10:48 UTC,,,,2021-01-27,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WESTMAN VILLAGE ODYSSEY PARKADE,188 Mahogany Gardens SE,,Calgary,AB,T3M 0T2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,50.896145,-113.9335,2023-03-06,184182,2023-03-06 23:27:56 UTC,,,,2021-02-10,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Swtch Energy,11525 104 Ave NW,,Edmonton,AB,T5K 2S1,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,SWTCH,https://swtchenergy.com/,200-9,53.545919,-113.520629,2022-03-04,185930,2022-06-16 15:43:16 UTC,P,,,2021-06-01,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,RESTAURANT,,,,,,,$1.50 per hour,"$1,50 par heure",,,,,,,,,false,,,,
ELEC,Swtch Energy,3819 34th St NW,,Edmonton,AB,T5K 2S1,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,SWTCH,https://swtchenergy.com/,200-9,53.473725,-113.391387,2022-03-04,185943,2022-06-16 15:43:16 UTC,P,,,2022-06-01,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GROCERY,,,,,,,$1.50 per hour,"$1,50 par heure",,,,,,,,,false,,,,
ELEC,Swtch Energy,8888 Country Hills Blvd NW,,Calgary,AB,T3G 5T4,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,SWTCH,https://swtchenergy.com/,200-8,51.151167,-114.214301,2022-03-04,185957,2022-06-16 15:43:16 UTC,P,,,2021-06-01,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SHOPPING_CENTER,,,,,,,$1.50 per hour,"$1,50 par heure",,,,,,,,,false,,,,
ELEC,Swtch Energy,10250 101 St NW,,Edmonton,AB,T5J 3P4,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,SWTCH,https://swtchenergy.com/,200-9,53.544078,-113.494202,2022-03-04,185984,2022-06-16 15:43:16 UTC,P,,,2020-09-01,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,$1 per hour,$1 par heure,,,,,,,,,false,,,,
ELEC,Calgary - Deerfoot City,910 - 57Th Avenue Ne,,Calgary,AB,T2E 9B7,,833-231-3226,E,,Public,24 hours daily,,,,,,,4,,Electrify Canada,https://www.electrify-canada.ca/,GPS,51.10699,-114.04206,2023-03-06,189167,2023-03-06 23:47:07 UTC,,,,2021-05-04,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Canmore,300 OLD CANMORE RD,,Canmore,AB,T1W 2X2,,833-231-3226,E,,Public,24 hours daily,,,,,,,4,,Electrify Canada,https://www.electrify-canada.ca/,GPS,51.08837,-115.34643,2023-03-06,189169,2023-03-06 23:47:09 UTC,,,,2021-05-04,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Kingsland Junction,7711 Macleod Trail SW,,Calgary,AB,T2H 0M1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,50.983886,-114.072334,2023-03-06,189968,2023-03-06 23:47:44 UTC,,,,2021-05-21,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Zender Ford,99 Golden Spike Rd,,Spruce Grove,AB,T7X 2Y3,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,53.540578,-113.911399,2023-03-06,191162,2023-03-06 23:47:44 UTC,,,,2021-06-18,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Riverview Tower,10045 117 St NW,,Edmonton,AB,T5K 1W8,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,53.53998442713,-113.522307947463,2023-03-06,191461,2023-03-06 23:47:44 UTC,,,,2021-06-24,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Westview Co-op - Carstairs,400 10th Ave,,Carstairs,AB,T0M 0N0,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,51.563701,-114.097841,2023-03-06,193406,2023-03-06 23:43:34 UTC,,,,2021-07-31,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,QuadReal - Commerce Place - Edmonton,10155-102 Street,,Edmonton,AB,T5J 4G8,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,53.541848316648,-113.494804845922,2023-03-06,194297,2023-03-06 23:47:44 UTC,,,,2021-08-26,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Strathmore,109 - 900 Pine Road,,Strathmore,AB,T1P 0A2,,888-356-8911,E,,Public,24 hours daily,,,,,,1,1,,FLO,https://flo.ca/,GPS,51.03609,-113.38955,2023-03-06,196466,2023-03-06 23:47:44 UTC,,,,2021-09-29,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Tesla - 12512 - Edson AB,4523 4 Ave,,Edson,AB,G9N 0A3,,888-356-8911,E,,Public,24 hours daily,,,,,,,1,,FLO,https://flo.ca/,GPS,53.58673,-116.42135,2023-03-06,197076,2023-03-06 23:47:44 UTC,,,,2021-10-02,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Westview Co-op - Olds,3-32580 Range Road 113,,Olds,AB,T4H 1P5,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,51.794105,-114.03725,2023-03-06,197139,2023-03-06 23:43:34 UTC,,,,2021-10-06,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Strachan Road Fuel Bar,1789 Strachan Road SE,,Medicine Hat,AB,T1B 4V7,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,49.998247,-110.650722,2023-03-06,197140,2023-03-06 23:43:35 UTC,,,,2021-10-06,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Rainbow Ford Sales,4312 42 ave,,Rocky Mountain House,AB,T4T 1A9,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,52.364359,-114.906207,2023-03-06,197146,2023-03-06 23:47:44 UTC,,,,2021-10-06,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Calgary - Sirocco Park and Ride,1818 Signature Park SW,,Calgary,AB,T3H 4Z1,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,51.037741,-114.1668,2023-03-06,197569,2023-03-06 23:47:44 UTC,,,,2021-10-09,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Calgary - Brentwood Park and Ride,3211 Research Rd NW,,Calgary,AB,T2L 2A7,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,51.0858949881212,-114.132015125284,2023-03-06,197571,2023-03-06 23:47:44 UTC,,,,2021-10-09,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Calgary - Chinook Park and Ride,6410 1a St SW,,Calgary,AB,T2S 0J2,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,50.997181366867,-114.06699188945,2023-03-06,197572,2023-03-06 23:47:44 UTC,,,,2021-10-09,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Calgary - McKnight - Westwinds Park and Ride,3777 Westwinds Dr NE,,Calgary,AB,T3J 3T9,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,51.1088200014456,-113.974913174512,2023-03-06,197898,2023-03-06 23:47:44 UTC,,,,2021-10-19,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Tesla - 12511 - Jasper AB,218 Connaught Dr.,,Jasper,AB,T0E 1E0,,888-356-8911,E,,Public,24 hours daily,,,,,,,3,,FLO,https://flo.ca/,GPS,52.880859,-118.078172,2023-03-06,198100,2023-03-06 23:47:44 UTC,,,,2021-10-22,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Tesla - 12515 - Lloydminster AB,7405 44 St,,Lloydminster,AB,T9V 2X1,,888-356-8911,E,,Public,24 hours daily,,,,,,,2,,FLO,https://flo.ca/,GPS,53.278878,-110.046596,2023-03-06,199386,2023-03-06 23:47:44 UTC,,,,2021-10-28,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Tesla - 12514 - Vegreville AB,6623 HWY 16a W,,Vegreville,AB,T9C 0A3,,888-356-8911,E,,Public,24 hours daily,,,,,,,2,,FLO,https://flo.ca/,GPS,53.499322,-112.064686,2023-03-06,199447,2023-03-06 23:47:44 UTC,,,,2021-10-29,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Charlesglen Toyota,7687 110 Ave NW,,Calgary,AB,T3R 1R8,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,51.1525137,-114.1938708,2023-03-06,199448,2023-03-06 23:47:44 UTC,,,,2021-10-29,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Edson,5919 2 Ave,,Edson,AB,T7E 1X6,,888-356-8911,E,,Public,24 hours daily,,,,,,1,2,,FLO,https://flo.ca/,GPS,53.57443,-116.45264,2023-03-06,199507,2023-03-06 23:47:44 UTC,,,,2021-10-30,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Boston Pizza - Tesla Supercharger,4523 4 Avenue,,Edson,AB,T7E 1C3,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,GPS,53.58557,-116.420913,2022-10-03,200528,2022-12-01 17:40:26 UTC,P,,,2021-10-11,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,,,,,
ELEC,1702 Bow Valley Trail - Tesla Supercharger,1702 Bow Valley Trail,,Canmore,AB,T1W 1N5,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,51.09656,-115.35776,2022-10-03,200551,2022-12-01 17:40:26 UTC,P,,,2021-10-11,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,,,,,
ELEC,Straight-Up Metal Buildings Ltd,98 Carmek Blvd,,Rocky View County,AB,T1X 1X1,,800-636-0986,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,7,,,CHARGELAB,http://www.chargelab.co/,200-9,50.9988746007639,-113.879650309749,2022-11-09,200830,2022-11-09 13:59:34 UTC,P,,,2021-11-11,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OFFICE_BLDG,,,,,,,,,,,,,,,,,true,,,,
ELEC,High Prairie Post Office,4801 52ND AVE,,High Prairie,AB,T0G 1E0,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,55.4319366213071,-116.489012582292,2023-03-06,200951,2023-03-06 23:47:44 UTC,,,,2021-11-10,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Edmonton - South Common,2110 101 St NW,,Edmonton,AB,T6J 5M8,,888-356-8911,E,,Public,24 hours daily,,,,,,1,2,,FLO,https://flo.ca/,GPS,53.45181,-113.48939,2023-03-06,201097,2023-03-06 23:47:44 UTC,,,,2021-11-13,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,GARY MOE VW DC FAST 01,18 Mckenzie Dr,,Red Deer County,AB,T4S 2H4,,888-758-4389,E,,Public - Credit card at all times,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,52.198392,-113.821964,2023-03-06,201260,2023-03-06 23:40:15 UTC,P,,,2021-11-04,,,,,J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,,,,,,,,,,,,,,,,,,false,,,,
ELEC,HD OF EDMONTON DCFAST HOG,7420 Yellowhead Trail NW,,Edmonton,AB,T5B 1G3,,888-758-4389,E,,Public - Credit card at all times,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.583008,-113.456024,2023-03-06,201262,2023-03-06 23:40:14 UTC,P,,,2021-11-04,,,,,J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,,,,,,,,,,,,,,,,,,false,,,,
ELEC,SOUTHGATE VW DC FAST 01,1223 101 St SW,,Edmonton,AB,T6X 1A1,,888-758-4389,E,,Public - Credit card at all times,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.422173,-113.488892,2023-03-06,201286,2023-03-06 23:40:15 UTC,P,,,2021-11-04,,,,,J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,,,,,,,,,,,,,,,,,,false,,,,
ELEC,Meadowbrook Centre,3819 34 St NW,,Edmonton,AB,T6T 1K9,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,SWTCH,https://swtchenergy.com/,GPS,53.473324155082,-113.391901882413,2021-12-13,201693,2022-06-16 15:43:16 UTC,P,,,2021-11-23,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,
ELEC,CWB Gateway Banking Centre,10333 - 34 Avenue NW,,Edmonton,AB,T6J 6V1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,53.467069,-113.49512,2023-03-06,202567,2023-03-06 23:47:44 UTC,,,,2021-12-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Rec centre Southland Leisure,2000 D Southland Dr SW,,Calgary,AB,T2V 4S4,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,50.961704,-114.108396,2023-03-06,204975,2023-03-06 23:47:44 UTC,,,,2022-01-18,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Rec centre Village Square,2623 56 St NE,,Calgary,AB,T1Y 5J1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,51.076255,-113.953172,2023-03-06,205029,2023-03-06 23:47:44 UTC,,,,2022-01-19,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,MB Lone Star,10 Heritage Meadows Road SE,,Calgary,AB,T2H 3C1,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,50.9858703613281,-114.030708312988,2023-03-06,205030,2023-03-06 23:47:44 UTC,,,,2022-01-19,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Rec centre Thornhill,6715 Centre St NW,,Calgary,AB,T2K 4Y5,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,51.113165,-114.065629,2023-03-06,205216,2023-03-06 23:47:44 UTC,,,,2022-01-22,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Rec centre Vivo,11950 Country Village Link NE,,Calgary,AB,T3K 6E3,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,51.159723,-114.066826,2023-03-06,205217,2023-03-06 23:47:44 UTC,,,,2022-01-22,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,GARY MOE HYUNDA STATION 1,7632 50 Ave,,Red Deer,AB,T4P 2A8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,52.303832,-113.815429,2023-03-06,205692,2023-03-06 23:16:04 UTC,,,,2022-02-02,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Tamarack Lodge,1012 Spring Creek Drive,,Canmore,AB,T1W 0N1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,51.0847673074718,-115.348706895046,2023-03-06,206336,2023-03-06 23:47:44 UTC,,,,2022-02-12,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
