Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name
ELEC,COMED LC2-E-H,2 Lincoln Centre,,Oak Bridge Terrace,IL,60181,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.846002,-87.985202,2023-04-02,237363,2023-04-02 00:04:16 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED HLP-F-E-02,1785 Old Skokie Rd,,Highland Park,IL,60035,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.184913,-87.823272,2023-04-02,237364,2023-04-02 00:04:16 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED OCC-E-E-02,1700 Spencer Rd,,Joliet,IL,60433,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.494821,-88.032836,2023-04-02,237365,2023-04-02 00:04:16 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED LMT-F-N-01,216 N Ogden Ave,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.886023,-87.662791,2023-04-02,237366,2023-04-02 00:04:16 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED LMT-F-N-02,216 N Ogden Ave,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.886063,-87.662769,2023-04-02,237367,2023-04-02 00:04:19 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED JOL-F-C,1910 S Briggs St,,Joliet,IL,60433,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.493601,-88.035807,2023-04-02,237368,2023-04-02 00:04:19 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED HLP-F-E-01,1785 Old Skokie Rd,,Highland Park,IL,60035,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.184913,-87.823304,2023-04-02,237369,2023-04-02 00:04:19 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED WST-F-SW-01,3400 S Pulaski Rd,,Chicago,IL,60623,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.830604,-87.724832,2023-04-02,237370,2023-04-02 00:04:19 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED BOL-E-SW-01,1040 N Janes Ave,,Bolingbrook,IL,60440,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.721409,-88.037766,2023-04-02,237371,2023-04-02 00:05:58 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED BOL-F-C,1040 N Janes Ave,,Bolingbrook,IL,60440,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.729889,-88.037932,2023-04-02,237372,2023-04-02 00:06:01 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED GLE-E-N-03,1N445 Swift Rd,,Lombard,IL,60148,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.897003,-88.043594,2023-04-02,237373,2023-04-02 00:06:01 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CTC-E-E-02,3794-3899 S Iron St,,Chicago,IL,60609,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.824323,-87.659589,2023-04-02,237374,2023-04-02 00:06:01 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED BOL-E-SW-03,1040 N Janes Ave,,Bolingbrook,IL,60440,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.729248,-88.038517,2023-04-02,237375,2023-04-02 00:06:13 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED LC3-E-C,3 Lincoln Centre,,Oakbrook Terrace,IL,60181,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.848267,-87.984334,2023-04-02,237376,2023-04-02 00:06:13 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED LC3-E-A,3 Lincoln Center,,Oakbrook Terrace,IL,60181,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.848027,-87.983121,2023-04-02,237377,2023-04-02 00:06:13 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CTC-E-E-01,3795 S Iron St,,Chicago,IL,60609,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.825293,-87.659598,2023-04-02,237378,2023-04-02 00:06:15 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED GLE-E-N-02,1N445 Swift Rd,,Lombard,IL,60148,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.896947,-88.043762,2023-04-02,237379,2023-04-02 00:06:16 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CSD-F-U,7601 S Lawndale Ave,,Chicago,IL,60652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.754723,-87.713725,2023-04-02,237380,2023-04-02 00:06:19 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CSD-F-Q,7601 S Lawndale Ave,,Chicago,IL,60652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.754643,-87.713802,2023-04-02,237381,2023-04-02 00:06:26 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CSD-F-T,7601 S Lawndale Ave,,Chicago,IL,60652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.754652,-87.713867,2023-04-02,237382,2023-04-02 00:06:26 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CSD-F-R,7601 S Lawndale Ave,,Chicago,IL,60652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.754627,-87.713856,2023-04-02,237383,2023-04-02 00:06:26 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CSD-F-S,7601 S Lawndale Ave,,Chicago,IL,60652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.754692,-87.713899,2023-04-02,237384,2023-04-02 00:06:26 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED LIB-F-E-04,1500 Franklin Blvd,,Libertyville,IL,60048,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.302095,-88.007091,2023-04-02,237385,2023-04-02 00:06:34 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED RCK-E-N-01,123 Energy Ave,,Rockford,IL,61109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.236246,-89.098514,2023-04-02,237386,2023-04-02 00:06:34 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED DVA-F-S-02,1505 S 1st Ave,,Maywood,IL,60153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.873569,-87.83212,2023-04-02,237387,2023-04-02 00:06:35 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED RCK-F-S-01,123 Energy Ave,,Rockford,IL,61109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.234844,-89.096733,2023-04-02,237388,2023-04-02 00:06:43 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED LIB-F-E-05,1500 Franklin Blvd,,Libertyville,IL,60048,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.3025,-88.007327,2023-04-02,237389,2023-04-02 00:06:43 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED DVA-F-S-03,1505 S 1st Ave,,Maywood,IL,60153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.873748,-87.83211,2023-04-02,237390,2023-04-02 00:06:43 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CND-F-W-02,3500 N California Ave,,Chicago,IL,60618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.945336,-87.69905,2023-04-02,237391,2023-04-02 00:07:05 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CND-F-W-04,3500 N California Ave,,Chicago,IL,60618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.944828,-87.698978,2023-04-02,237392,2023-04-02 00:07:05 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CND-F-W-03,3400-3528 N California Ave,,Chicago,IL,60618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.944137,-87.698301,2023-04-02,237393,2023-04-02 00:07:06 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CND-F-W-01,3500 N California Ave,,Chicago,IL,60618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.944702,-87.698833,2023-04-02,237394,2023-04-02 00:07:08 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED ELG-F-S-01,350 Second St,,Elgin,IL,60123,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.024023,-88.322906,2023-04-02,237395,2023-04-02 00:08:05 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CSE-E-N-01,12723 Cal Sag Rd,,Crestwood,IL,60445,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.661144,-87.752551,2023-04-02,237396,2023-04-02 00:08:15 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CSD-F-J,7601 S Lawndale Ave,,Chicago,IL,60652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.754675,-87.713736,2023-04-02,237397,2023-04-02 00:08:31 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CSD-F-L,7601 S Lawndale Ave,,Chicago,IL,60652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.754715,-87.713628,2023-04-02,237398,2023-04-02 00:08:31 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CSD-F-K,7601 S Lawndale Ave,,Chicago,IL,60652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.754723,-87.713628,2023-04-02,237399,2023-04-02 00:08:31 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CSD-F-I,7601 S Lawndale Ave,,Chicago,IL,60652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.754683,-87.713725,2023-04-02,237400,2023-04-02 00:08:33 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CND-F-W-05,3400-3528 N California Ave,,Chicago,IL,60618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.944827,-87.698644,2023-04-02,237401,2023-04-02 00:08:42 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED GLE-F-E-01,321 Swift Rd,,Lombard,IL,60148,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.896313,-88.043205,2023-04-02,237402,2023-04-02 00:09:10 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED DVA-F-NW-01,1505 S 1st Ave,,Maywood,IL,60153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.873664,-87.832134,2023-04-02,237403,2023-04-02 00:10:08 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CFD-F-N-01,4126 W 36th St,,Chicago,IL,60632,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.828479,-87.72678,2023-04-02,237404,2023-04-02 00:10:08 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED ELG-F-S-03,350 Second St,,Elgin,IL,60123,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.024008,-88.32264,2023-04-02,237405,2023-04-02 00:10:11 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CMC-E-PG-01,1919 Swift Dr,,Oak Brook,IL,60523,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.851898,-87.920671,2023-04-02,237406,2023-04-02 00:10:43 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CMC-E-PG-02,1919 Swift Dr,,Oak Brook,IL,60523,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.851998,-87.920684,2023-04-02,237407,2023-04-02 00:11:02 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED RCT-E-N-01,403 Energy Ave.,,Rockford,IL,61104,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.236202,-89.094215,2023-04-02,237408,2023-04-02 00:11:16 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CFD-F-N-02,4126 W 36th St,,Chicago,IL,60632,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.828473,-87.726853,2023-04-02,237409,2023-04-02 00:11:17 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED FSK-F-C-02,1159 W Cermak Rd,,Chicago,IL,60608,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.851798,-87.654889,2023-04-02,237410,2023-04-02 00:11:17 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED JOL-F-F,1910 S Briggs St,,Joliet,IL,60433,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.492959,-88.035665,2023-04-02,237411,2023-04-02 00:11:19 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED JOL-F-G,1910 S Briggs St,,Joliet,IL,60433,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.493136,-88.036051,2023-04-02,237412,2023-04-02 00:11:24 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED FSK-F-C-01,1159 W Cermak Rd,,Chicago,IL,60608,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.851719,-87.654889,2023-04-02,237413,2023-04-02 00:11:25 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED RCK-F-NE-02,123 Energy Ave,,Rockford,IL,61109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.23588,-89.09713,2023-04-02,237414,2023-04-02 00:12:44 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED RCK-F-NE-05,123 Energy Ave,,Rockford,IL,61109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.235825,-89.0971,2023-04-02,237415,2023-04-02 00:12:44 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED RCK-F-NE-03,123 Energy Ave,,Rockford,IL,61109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.23578,-89.09715,2023-04-02,237416,2023-04-02 00:12:44 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED RCK-F-NE-04,123 Energy Ave,,Rockford,IL,61109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.235874,-89.09709,2023-04-02,237417,2023-04-02 00:12:44 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED RCK-F-NE-06,123 Energy Ave,,Rockford,IL,61109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.235783,-89.09709,2023-04-02,237418,2023-04-02 00:12:45 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED BOL-E-SW-02,1040 N Janes Ave,,Bolingbrook,IL,60440,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.729381,-88.03853,2023-04-02,237419,2023-04-02 00:13:08 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED BOL-F-A,1040 N Janes Ave,,Bolingbrook,IL,60440,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.729864,-88.037359,2023-04-02,237420,2023-04-02 00:13:08 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED BOL-F-B,1040 N Janes Ave,,Bolingbrook,IL,60440,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.730229,-88.037809,2023-04-02,237421,2023-04-02 00:13:08 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED LC2-E-HAND,2 Lincoln Centre,,Oakbrook Terrace,IL,60181,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.845942,-87.985595,2023-04-02,237422,2023-04-02 00:13:13 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED GLE-E-N-01,321 Swift Rd,,Lombard,IL,60148,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.896894,-88.043632,2023-04-02,237423,2023-04-02 00:15:32 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED LC3-E-D,3 Lincoln Center,,Oakbrook Terrace,IL,60181,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.848202,-87.98413,2023-04-02,237424,2023-04-02 00:15:32 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED LC2-E-F,2 Lincoln Ave,,Oakbrook Terrace,IL,60181,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.846029,-87.985667,2023-04-02,237425,2023-04-02 00:15:33 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED AUR-F-W-01,2001 Aucutt Rd,,Montgomery,IL,60538,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.728747,-88.367691,2023-04-02,237426,2023-04-02 00:15:33 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED LC2-E-E,2 Lincoln Ave,,Oakbrook Terrace,IL,60181,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.846053,-87.985558,2023-04-02,237427,2023-04-02 00:15:35 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED LC2-E-G,2 Lincoln Ave,,Oakbrook Terrace,IL,60181,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.846027,-87.985562,2023-04-02,237428,2023-04-02 00:15:35 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CSD-F-M,7601 S Lawndale Ave,,Chicago,IL,60652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.754648,-87.713418,2023-04-02,237429,2023-04-02 00:15:44 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CSD-F-O,7601 S Lawndale Ave,,Chicago,IL,60652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.754689,-87.713624,2023-04-02,237430,2023-04-02 00:15:46 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED CSD-F-N,7601 S Lawndale Ave,,Chicago,IL,60652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.754695,-87.71352,2023-04-02,237431,2023-04-02 00:15:46 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMED ESC-E-N-02,2011 Swift Dr,,Oak Brook,IL,60523,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.850838,-87.920567,2023-04-02,237432,2023-04-02 00:15:55 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
